date,year,month,T2m,T500,SPFH2m,PWAT,APCP,TCDC,DLWRF,ULWRF,DSWRF,USWRF,PRMSL,CSDSF,CSUSF,CSDLF,CSULF,CDUVB,DUVB,ALBDO,CRE_SW,CRE_LW,CRE_net,co2_avg,co2_trend
1979-01-01,1979,1,,,,,,,,,,,,,,,,,,,,,,,
1979-02-01,1979,2,-0.03806746952221829,0.16400249582483184,0.0001256446226192004,0.05957038353541222,-0.0036508583515650894,0.2104579000218294,0.9662207812951351,0.35035140052627867,-2.1122145225941438,-1.384191281456669,11.013619688776089,-2.601573213296774,-1.249912989004038,0.5051504191610547,0.34449449562168866,-0.047081128952257245,-0.0358804895162681,0.7348149374904427,0.6236369831552722,0.45521345722949036,1.0788504403847696,0.7300000000000182,0.339999999999975
1979-03-01,1979,3,0.8978337957422013,0.04954440691085438,7.857504773739997e-05,0.3722104077472572,-0.0026840423019343085,0.3456839917058616,3.7448088944627784,4.010375503014586,-2.303244914854787,-0.4680473765927502,-3.9958471760328393,-3.846185572952777,0.23839943561650045,3.217753569554418,4.0211874645110015,-0.08903621444763665,-0.05945463560803965,0.47315690406072797,2.249387470307255,0.5378672864047793,2.7872547567120307,0.589999999999975,0.25
1979-04-01,1979,4,0.9130755494296636,0.2775211291828441,9.306451094929884e-05,0.015646293374977915,-0.004373771217571654,-0.4811267295157009,2.601855868431187,4.074393506361332,-1.0635568105449806,1.3439504031988534,-10.557457941540633,-3.8630395206637616,1.61306609689899,2.829027920307226,4.085195280096514,-0.09970880941831028,-0.05779297311348053,-0.3889452488477634,3.0685984038189247,-0.21637027814086096,2.8522281256780673,0.4399999999999977,0.21000000000003638
1979-05-01,1979,5,1.0826917095427007,0.6894311839029683,0.0002486309770188995,0.9006266329169996,0.02171561396136279,0.37861383440687035,5.599159218812986,4.896936715234915,-4.494916352199027,-0.881562358755211,-10.500293371020234,-4.167917766651669,-0.8840263708140554,5.301243595836581,4.919609590967809,-0.07469705609794763,-0.0852575199113339,-1.528335700520154,-0.32946259760620933,0.32058849870930217,-0.00887409889691071,-0.060000000000002274,-0.010000000000047748
1979-06-01,1979,6,0.8414333072036584,0.8236177348115916,0.00021118750356660144,1.048744657184674,0.011809018336524923,0.024844603831112977,4.643495894079308,4.234838831604918,-4.646643351640847,-2.5045794455702293,0.2609698881424265,-3.27939883655489,-2.6120428210129276,4.849935151225395,4.232916987589874,-0.03778495785171332,-0.06031117874114056,-1.2322874357733813,-1.4747078905286628,-0.2083611011611346,-1.6830689916897938,-0.8700000000000045,-0.08999999999997499
1979-07-01,1979,7,0.22096976117052236,0.45653760718488456,0.00012476397378070013,0.5575262738364799,0.0019294569941079587,-0.12021103192144267,2.133134986172081,1.3523264098580512,-2.3293655670912585,-2.35530925094098,-2.0259502013068413,-1.4808794604308844,-2.7583687355265347,2.2237725333020535,1.3471119433741023,-0.003845243396515041,-0.020597577598194583,-0.325809059451867,-1.2515455912459288,-0.09585201361392137,-1.3473976048598502,-1.8199999999999932,-0.20999999999997954
1979-08-01,1979,8,-0.03640970485895423,-0.3259500140314344,9.378420339099455e-06,-0.2852893279651525,-0.012318706533772095,-0.16211607947673912,-0.2221619778520676,-0.03379340642538864,0.7078319994978131,-1.4905182525178837,5.795268937741639,1.7507813853814014,-1.7156530424497483,-0.7719770062498696,-0.03750806038021892,0.024300566774358323,0.017596126985737648,0.49346119284302326,-1.26808417581546,0.5461003744429753,-0.7219838013724917,-1.1999999999999886,0.25
1979-09-01,1979,9,-0.6007735574074786,-0.673211380504199,-0.00029973522358280047,-0.9237279662960667,-0.006323058698751827,-0.5745060623646907,-4.177605017522637,-3.24516141671711,4.207751606837803,0.9183945514906036,3.222879463326535,4.5197178015026225,0.7447963988942377,-4.016167450169689,-3.2421389662873707,0.05071804131113122,0.05554855417558313,0.995133551256659,-0.4855643472611746,-0.1584151169232122,-0.6439794641843797,0.6499999999999773,0.75
1979-10-01,1979,10,-1.0378372118592551,-0.613247785320425,-0.0003177318941076004,-1.0321631913700884,-0.0204332722679591,0.8970028453392302,-5.2616143619144395,-5.112775119637149,4.8636609595432105,3.335612906847441,-5.11627356011013,5.913615888544712,3.564327274070294,-5.636643710310977,-5.112611083119191,0.09850765104767856,0.08586292379437221,0.739163700016368,-0.8212405617786658,0.37519338491449616,-0.4460471768641696,1.3400000000000318,0.2999999999999545
